Code Domaine,Domaine,Code zone (ISO3),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"TCL","Cultures et produits animaux","TLS","Timor-Leste","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","TGO","Togo","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","19650.37","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TGO","Togo","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","13860","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TGO","Togo","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","14.5","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TGO","Togo","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","6","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TON","Tonga","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","9234.31","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","TON","Tonga","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","11126","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","TON","Tonga","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","TON","Tonga","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","TTO","Trinité-et-Tobago","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","18964.93","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TTO","Trinité-et-Tobago","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","27308","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TTO","Trinité-et-Tobago","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","77.11","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TTO","Trinité-et-Tobago","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","141","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TUN","Tunisie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","1672.34","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TUN","Tunisie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","2212","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TUN","Tunisie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","1209.79","I","Valeur imputée",""
"TCL","Cultures et produits animaux","TUN","Tunisie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","1293","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TUR","Türkiye","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","63189.91","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TUR","Türkiye","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","105338","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TUR","Türkiye","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","664825.57","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TUR","Türkiye","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","1066873","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TKM","Turkménistan","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","45942.26","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","TKM","Turkménistan","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","54542","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","TKM","Turkménistan","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","32.7","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","TKM","Turkménistan","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","50","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","TUV","Tuvalu","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","405.3","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","TUV","Tuvalu","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","964","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","TUV","Tuvalu","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","TUV","Tuvalu","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","UKR","Ukraine","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","71069.88","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","UKR","Ukraine","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","37942","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","UKR","Ukraine","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","413440.93","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","UKR","Ukraine","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","841554","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","F228","URSS","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F228","URSS","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F228","URSS","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F228","URSS","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","URY","Uruguay","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","5325.13","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","URY","Uruguay","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","14044","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","URY","Uruguay","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","1075.05","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","URY","Uruguay","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","1807","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","VUT","Vanuatu","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","4543.27","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","VUT","Vanuatu","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","10667","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","VUT","Vanuatu","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","VUT","Vanuatu","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","VEN","Venezuela (République bolivarienne du)","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","7689.79","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","VEN","Venezuela (République bolivarienne du)","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","11114","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","VEN","Venezuela (République bolivarienne du)","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","VEN","Venezuela (République bolivarienne du)","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","VNM","Viet Nam","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","267072.32","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","VNM","Viet Nam","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","343593","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","VNM","Viet Nam","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","2649","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","VNM","Viet Nam","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","2599","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","YEM","Yémen","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","103036.43","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","YEM","Yémen","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","235585","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","YEM","Yémen","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","YEM","Yémen","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","ZMB","Zambie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","54804.02","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","ZMB","Zambie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","26122","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","ZMB","Zambie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","8929.99","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","ZMB","Zambie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","14041","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","ZWE","Zimbabwe","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","5124.7","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","ZWE","Zimbabwe","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","5408","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","ZWE","Zimbabwe","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","ZWE","Zimbabwe","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
